app_name,score,label
Two Point Hospital,0.9931340217590332,NEGATIVE
Two Point Hospital,0.6193234920501709,POSITIVE
Two Point Hospital,0.9093862771987915,NEGATIVE
Two Point Hospital,0.9720549583435059,NEGATIVE
Two Point Hospital,0.9994844198226929,POSITIVE
Two Point Hospital,0.9725338220596313,NEGATIVE
Two Point Hospital,0.8891749382019043,NEGATIVE
Two Point Hospital,0.9852708578109741,NEGATIVE
Two Point Hospital,0.9794794917106628,NEGATIVE
Bomber Crew,0.9998630285263062,POSITIVE
Bomber Crew,0.7481210231781006,POSITIVE
Bomber Crew,0.5447211265563965,POSITIVE
Bomber Crew,0.9978873133659363,NEGATIVE
Bomber Crew,0.9807033538818359,NEGATIVE
Bomber Crew,0.9467757940292358,NEGATIVE
Bomber Crew,0.9349835515022278,NEGATIVE
Bomber Crew,0.9971221089363098,NEGATIVE
Bomber Crew,0.9998738765716553,POSITIVE
Bomber Crew,0.9905982613563538,NEGATIVE
Bomber Crew,0.7481210231781006,POSITIVE
Bomber Crew,0.9804280400276184,NEGATIVE
Bomber Crew,0.8162141442298889,NEGATIVE
Bomber Crew,0.9993137121200562,NEGATIVE
Bomber Crew,0.9241716265678406,NEGATIVE
Bomber Crew,0.9916836023330688,NEGATIVE
Bomber Crew,0.9947267174720764,NEGATIVE
Bomber Crew,0.9992437362670898,POSITIVE
Bomber Crew,0.7481210231781006,POSITIVE
Bomber Crew,0.9879724383354187,POSITIVE
Bomber Crew,0.9906330108642578,NEGATIVE
Cold Waters,0.9805530905723572,NEGATIVE
Cold Waters,0.8168965578079224,NEGATIVE
Cold Waters,0.9966136813163757,NEGATIVE
Cold Waters,0.9918991327285767,POSITIVE
Cold Waters,0.9720682501792908,POSITIVE
Cold Waters,0.9995872378349304,POSITIVE
Cold Waters,0.9986124038696289,POSITIVE
Cold Waters,0.9798411130905151,NEGATIVE
Dead Rising 4,0.9989676475524902,POSITIVE
Dead Rising 4,0.9806875586509705,POSITIVE
Dead Rising 4,0.9776008129119873,NEGATIVE
Dead Rising 4,0.973689079284668,NEGATIVE
Dead Rising 4,0.9871851801872253,NEGATIVE
Dead Rising 4,0.9997283816337585,POSITIVE
Dead Rising 4,0.9998786449432373,POSITIVE
Dead Rising 4,0.9984840750694275,POSITIVE
Dead Rising 4,0.9995365142822266,POSITIVE
Dead Rising 4,0.9988289475440979,POSITIVE
Dead Rising 4,0.9827683568000793,NEGATIVE
Dead Rising 4,0.9810888767242432,NEGATIVE
Dead Rising 4,0.9971659779548645,POSITIVE
Dead Rising 4,0.9927409291267395,NEGATIVE
Dead Rising 4,0.7481210231781006,POSITIVE
Dead Rising 4,0.9821449518203735,POSITIVE
Dead Rising 4,0.9885361194610596,NEGATIVE
Dead Rising 4,0.9657063484191895,NEGATIVE
Dead Rising 4,0.9937521815299988,POSITIVE
Dead Rising 4,0.9516066908836365,NEGATIVE
Dead Rising 4,0.9972793459892273,NEGATIVE
Dead Rising 4,0.8355821967124939,POSITIVE
Dead Rising 4,0.9498286247253418,NEGATIVE
Dead Rising 4,0.9847729206085205,NEGATIVE
Dead Rising 4,0.9096556901931763,NEGATIVE
Dead Rising 4,0.9904081225395203,POSITIVE
Dead Rising 4,0.9944295883178711,NEGATIVE
Dead Rising 4,0.8076805472373962,POSITIVE
Dead Rising 4,0.9783136248588562,NEGATIVE
Dead Rising 4,0.9841374158859253,NEGATIVE
Dead Rising 4,0.989843487739563,NEGATIVE
Dead Rising 4,0.7481210231781006,POSITIVE
Dead Rising 4,0.9949797987937927,POSITIVE
Dead Rising 4,0.9927895665168762,NEGATIVE
Dead Rising 4,0.9969618916511536,NEGATIVE
Dead Rising 4,0.9957671165466309,NEGATIVE
Dead Rising 4,0.9987126588821411,NEGATIVE
Dead Rising 4,0.9854793548583984,POSITIVE
Dead Rising 4,0.9996156692504883,POSITIVE
Dead Rising 4,0.999042809009552,POSITIVE
Dead Rising 4,0.9979198575019836,NEGATIVE
Dead Rising 4,0.9641507267951965,NEGATIVE
Dead Rising 4,0.9932336211204529,POSITIVE
Dead Rising 4,0.9722050428390503,POSITIVE
Dead Rising 4,0.9453712105751038,NEGATIVE
Dead Rising 4,0.7481210231781006,POSITIVE
Dead Rising 4,0.6014686822891235,POSITIVE
Dead Rising 4,0.9905981421470642,NEGATIVE
Dead Rising 4,0.7481210231781006,POSITIVE
Dead Rising 4,0.996664822101593,POSITIVE
Dead Rising 4,0.9268205165863037,NEGATIVE
Dead Rising 4,0.985755205154419,NEGATIVE
Dead Rising 4,0.7481210231781006,POSITIVE
Dead Rising 4,0.9713446497917175,NEGATIVE
METAL GEAR SURVIVE,0.9987216591835022,NEGATIVE
METAL GEAR SURVIVE,0.9997542500495911,POSITIVE
METAL GEAR SURVIVE,0.9951257109642029,NEGATIVE
METAL GEAR SURVIVE,0.8416714668273926,NEGATIVE
METAL GEAR SURVIVE,0.9996544122695923,NEGATIVE
METAL GEAR SURVIVE,0.987857460975647,NEGATIVE
METAL GEAR SURVIVE,0.9886437654495239,NEGATIVE
METAL GEAR SURVIVE,0.7481210231781006,POSITIVE
METAL GEAR SURVIVE,0.6457716822624207,NEGATIVE
METAL GEAR SURVIVE,0.9992569088935852,NEGATIVE
METAL GEAR SURVIVE,0.9909699559211731,POSITIVE
METAL GEAR SURVIVE,0.998783528804779,POSITIVE
METAL GEAR SURVIVE,0.9914876222610474,POSITIVE
METAL GEAR SURVIVE,0.9489200711250305,NEGATIVE
METAL GEAR SURVIVE,0.9844116568565369,NEGATIVE
METAL GEAR SURVIVE,0.9902709722518921,NEGATIVE
METAL GEAR SURVIVE,0.9995042085647583,NEGATIVE
METAL GEAR SURVIVE,0.9600487351417542,NEGATIVE
METAL GEAR SURVIVE,0.9983596205711365,POSITIVE
METAL GEAR SURVIVE,0.9742553234100342,NEGATIVE
METAL GEAR SURVIVE,0.9441600441932678,NEGATIVE
METAL GEAR SURVIVE,0.9876306653022766,POSITIVE
METAL GEAR SURVIVE,0.9656592011451721,NEGATIVE
METAL GEAR SURVIVE,0.9995611310005188,POSITIVE
METAL GEAR SURVIVE,0.9989655017852783,NEGATIVE
METAL GEAR SURVIVE,0.9989181756973267,NEGATIVE
METAL GEAR SURVIVE,0.9977067708969116,NEGATIVE
METAL GEAR SURVIVE,0.9881829619407654,NEGATIVE
METAL GEAR SURVIVE,0.9956272840499878,NEGATIVE
METAL GEAR SURVIVE,0.9547824859619141,NEGATIVE
METAL GEAR SURVIVE,0.9707162976264954,NEGATIVE
METAL GEAR SURVIVE,0.9995601773262024,NEGATIVE
METAL GEAR SURVIVE,0.999535322189331,NEGATIVE
METAL GEAR SURVIVE,0.9997872710227966,NEGATIVE
METAL GEAR SURVIVE,0.9301554560661316,POSITIVE
METAL GEAR SURVIVE,0.9717813730239868,NEGATIVE
METAL GEAR SURVIVE,0.8418956398963928,NEGATIVE
METAL GEAR SURVIVE,0.9774110913276672,NEGATIVE
METAL GEAR SURVIVE,0.9949048757553101,NEGATIVE
METAL GEAR SURVIVE,0.9856334328651428,NEGATIVE
METAL GEAR SURVIVE,0.9977660179138184,POSITIVE
METAL GEAR SURVIVE,0.9998266100883484,POSITIVE
METAL GEAR SURVIVE,0.9901413321495056,NEGATIVE
METAL GEAR SURVIVE,0.985450029373169,POSITIVE
METAL GEAR SURVIVE,0.9843457341194153,NEGATIVE
METAL GEAR SURVIVE,0.9841288328170776,POSITIVE
METAL GEAR SURVIVE,0.9740474820137024,POSITIVE
METAL GEAR SURVIVE,0.9855917692184448,NEGATIVE
METAL GEAR SURVIVE,0.9588421583175659,NEGATIVE
METAL GEAR SURVIVE,0.9995958209037781,POSITIVE
METAL GEAR SURVIVE,0.9980005621910095,NEGATIVE
METAL GEAR SURVIVE,0.987541139125824,POSITIVE
METAL GEAR SURVIVE,0.5475325584411621,NEGATIVE
METAL GEAR SURVIVE,0.9996132254600525,POSITIVE
METAL GEAR SURVIVE,0.9992883801460266,NEGATIVE
METAL GEAR SURVIVE,0.9984293580055237,NEGATIVE
METAL GEAR SURVIVE,0.9811526536941528,NEGATIVE
METAL GEAR SURVIVE,0.998206377029419,NEGATIVE
METAL GEAR SURVIVE,0.99869304895401,NEGATIVE
METAL GEAR SURVIVE,0.9982732534408569,POSITIVE
METAL GEAR SURVIVE,0.9945895671844482,POSITIVE
METAL GEAR SURVIVE,0.9970809817314148,NEGATIVE
METAL GEAR SURVIVE,0.99791020154953,POSITIVE
METAL GEAR SURVIVE,0.9990249872207642,POSITIVE
METAL GEAR SURVIVE,0.9998513460159302,POSITIVE
METAL GEAR SURVIVE,0.6124860048294067,NEGATIVE
METAL GEAR SURVIVE,0.9996213912963867,POSITIVE
METAL GEAR SURVIVE,0.9841175079345703,NEGATIVE
METAL GEAR SURVIVE,0.9998792409896851,POSITIVE
METAL GEAR SURVIVE,0.9993307590484619,NEGATIVE
METAL GEAR SURVIVE,0.9157240986824036,POSITIVE
METAL GEAR SURVIVE,0.9967864751815796,NEGATIVE
METAL GEAR SURVIVE,0.9956336617469788,NEGATIVE
METAL GEAR SURVIVE,0.9804010987281799,NEGATIVE
METAL GEAR SURVIVE,0.9993833303451538,POSITIVE
METAL GEAR SURVIVE,0.9995061159133911,POSITIVE
METAL GEAR SURVIVE,0.9997363686561584,POSITIVE
METAL GEAR SURVIVE,0.9972359538078308,POSITIVE
SOULCALIBUR VI,0.9985153079032898,NEGATIVE
SOULCALIBUR VI,0.9976145029067993,NEGATIVE
SOULCALIBUR VI,0.9904266595840454,NEGATIVE
SOULCALIBUR VI,0.9959142804145813,POSITIVE
SOULCALIBUR VI,0.9998661279678345,POSITIVE
SOULCALIBUR VI,0.9992157220840454,POSITIVE
SOULCALIBUR VI,0.9998394250869751,POSITIVE
SOULCALIBUR VI,0.9954853057861328,NEGATIVE
SOULCALIBUR VI,0.9681681990623474,NEGATIVE
SOULCALIBUR VI,0.9768906831741333,POSITIVE
SOULCALIBUR VI,0.9924423694610596,NEGATIVE
SOULCALIBUR VI,0.5964054465293884,POSITIVE
SOULCALIBUR VI,0.9937485456466675,POSITIVE
SOULCALIBUR VI,0.9998506307601929,POSITIVE
SOULCALIBUR VI,0.9993859529495239,NEGATIVE
SOULCALIBUR VI,0.8991726040840149,NEGATIVE
SOULCALIBUR VI,0.9995192289352417,POSITIVE
SOULCALIBUR VI,0.9997237324714661,POSITIVE
SOULCALIBUR VI,0.9832968711853027,NEGATIVE
SOULCALIBUR VI,0.9965170621871948,POSITIVE
SOULCALIBUR VI,0.9837961196899414,NEGATIVE
SOULCALIBUR VI,0.9949790835380554,POSITIVE
SOULCALIBUR VI,0.9860504269599915,NEGATIVE
SOULCALIBUR VI,0.9997876286506653,NEGATIVE
SOULCALIBUR VI,0.9992517828941345,POSITIVE
SOULCALIBUR VI,0.9998441934585571,POSITIVE
SOULCALIBUR VI,0.9973934888839722,POSITIVE
SOULCALIBUR VI,0.9646533131599426,NEGATIVE
SOULCALIBUR VI,0.9653146266937256,NEGATIVE
SOULCALIBUR VI,0.9994693398475647,POSITIVE
SOULCALIBUR VI,0.9998486042022705,POSITIVE
SOULCALIBUR VI,0.9913057684898376,NEGATIVE
SOULCALIBUR VI,0.9980395436286926,POSITIVE
SOULCALIBUR VI,0.9958456158638,NEGATIVE
SOULCALIBUR VI,0.9998533725738525,POSITIVE
Puyo Puyo™Tetris® ,0.9991123080253601,NEGATIVE
Puyo Puyo™Tetris® ,0.6097601652145386,NEGATIVE
Puyo Puyo™Tetris® ,0.9936448335647583,POSITIVE
Puyo Puyo™Tetris® ,0.9991642236709595,NEGATIVE
Puyo Puyo™Tetris® ,0.8849323391914368,POSITIVE
Puyo Puyo™Tetris® ,0.689774751663208,NEGATIVE
Puyo Puyo™Tetris® ,0.9993828535079956,POSITIVE
Puyo Puyo™Tetris® ,0.9966925382614136,NEGATIVE
Puyo Puyo™Tetris® ,0.9979416728019714,NEGATIVE
Puyo Puyo™Tetris® ,0.9954496026039124,NEGATIVE
Puyo Puyo™Tetris® ,0.6008773446083069,NEGATIVE
Puyo Puyo™Tetris® ,0.9625551104545593,NEGATIVE
Puyo Puyo™Tetris® ,0.9874820709228516,POSITIVE
Puyo Puyo™Tetris® ,0.9935634136199951,POSITIVE
Puyo Puyo™Tetris® ,0.7013885378837585,NEGATIVE
Puyo Puyo™Tetris® ,0.9998013377189636,POSITIVE
Puyo Puyo™Tetris® ,0.9697408080101013,POSITIVE
Puyo Puyo™Tetris® ,0.9621675610542297,POSITIVE
Puyo Puyo™Tetris® ,0.9998675584793091,POSITIVE
Puyo Puyo™Tetris® ,0.9937183856964111,NEGATIVE
Puyo Puyo™Tetris® ,0.9829018115997314,NEGATIVE
Puyo Puyo™Tetris® ,0.7752054929733276,POSITIVE
Puyo Puyo™Tetris® ,0.6822139620780945,NEGATIVE
Puyo Puyo™Tetris® ,0.9884740710258484,POSITIVE
Puyo Puyo™Tetris® ,0.9708254933357239,NEGATIVE
Puyo Puyo™Tetris® ,0.9996370077133179,POSITIVE
Half-Life: Alyx,0.9716622233390808,NEGATIVE
Half-Life: Alyx,0.9364087581634521,NEGATIVE
Half-Life: Alyx,0.9444354772567749,NEGATIVE
Half-Life: Alyx,0.9996893405914307,POSITIVE
Half-Life: Alyx,0.9950549602508545,NEGATIVE
Half-Life: Alyx,0.9965883493423462,NEGATIVE
Half-Life: Alyx,0.9990076422691345,POSITIVE
Half-Life: Alyx,0.9747070074081421,POSITIVE
Half-Life: Alyx,0.948879599571228,NEGATIVE
Half-Life: Alyx,0.5151143074035645,NEGATIVE
Half-Life: Alyx,0.8801292777061462,NEGATIVE
Half-Life: Alyx,0.9982420206069946,NEGATIVE
Half-Life: Alyx,0.9976640939712524,POSITIVE
Half-Life: Alyx,0.9922770261764526,NEGATIVE
Half-Life: Alyx,0.9950495362281799,POSITIVE
Half-Life: Alyx,0.999845027923584,POSITIVE
Half-Life: Alyx,0.9974036812782288,POSITIVE
Half-Life: Alyx,0.9981100559234619,POSITIVE
Half-Life: Alyx,0.9839532971382141,NEGATIVE
Half-Life: Alyx,0.9777390360832214,NEGATIVE
Deep Rock Galactic,0.9974870681762695,POSITIVE
Deep Rock Galactic,0.9998385906219482,POSITIVE
Deep Rock Galactic,0.8966797590255737,NEGATIVE
Deep Rock Galactic,0.9912400841712952,NEGATIVE
Deep Rock Galactic,0.9992513060569763,POSITIVE
Deep Rock Galactic,0.9974356293678284,POSITIVE
Deep Rock Galactic,0.9743335843086243,NEGATIVE
Deep Rock Galactic,0.9772188663482666,POSITIVE
Deep Rock Galactic,0.9647200107574463,NEGATIVE
Deep Rock Galactic,0.987089216709137,NEGATIVE
Deep Rock Galactic,0.9882601499557495,NEGATIVE
Deep Rock Galactic,0.9963029623031616,POSITIVE
Deep Rock Galactic,0.9940841794013977,POSITIVE
Deep Rock Galactic,0.9998652935028076,POSITIVE
Deep Rock Galactic,0.9997877478599548,POSITIVE
Deep Rock Galactic,0.6797299385070801,NEGATIVE
Deep Rock Galactic,0.9998297691345215,POSITIVE
Deep Rock Galactic,0.9281588792800903,NEGATIVE
Deep Rock Galactic,0.9997304081916809,POSITIVE
Deep Rock Galactic,0.9998859167098999,POSITIVE
Deep Rock Galactic,0.9961850047111511,POSITIVE
Deep Rock Galactic,0.9549561738967896,NEGATIVE
Deep Rock Galactic,0.9324672818183899,NEGATIVE
Deep Rock Galactic,0.9992513060569763,POSITIVE
Deep Rock Galactic,0.998068630695343,POSITIVE
Deep Rock Galactic,0.9998829364776611,POSITIVE
Deep Rock Galactic,0.9992513060569763,POSITIVE
Deep Rock Galactic,0.9997790455818176,POSITIVE
Deep Rock Galactic,0.9977042078971863,POSITIVE
Deep Rock Galactic,0.9986466765403748,POSITIVE
Deep Rock Galactic,0.8916170597076416,NEGATIVE
Deep Rock Galactic,0.9503284096717834,NEGATIVE
Deep Rock Galactic,0.9979990124702454,POSITIVE
Deep Rock Galactic,0.9993866682052612,POSITIVE
Deep Rock Galactic,0.9772253632545471,NEGATIVE
Deep Rock Galactic,0.9998821020126343,POSITIVE
Deep Rock Galactic,0.7175314426422119,NEGATIVE
Toukiden 2,0.6287680268287659,POSITIVE
Toukiden 2,0.9994365572929382,POSITIVE
Toukiden 2,0.9869183897972107,POSITIVE
Toukiden 2,0.995410144329071,NEGATIVE
Toukiden 2,0.7481210231781006,POSITIVE
Toukiden 2,0.7481210231781006,POSITIVE
Toukiden 2,0.9589611887931824,NEGATIVE
Toukiden 2,0.965498149394989,NEGATIVE
Toukiden 2,0.9682488441467285,NEGATIVE
Toukiden 2,0.96500563621521,NEGATIVE
Toukiden 2,0.9973697662353516,NEGATIVE
Toukiden 2,0.994440495967865,POSITIVE
Toukiden 2,0.9998161196708679,POSITIVE
Toukiden 2,0.7481210231781006,POSITIVE
Toukiden 2,0.9647403955459595,NEGATIVE
Toukiden 2,0.7481210231781006,POSITIVE
Toukiden 2,0.9698394536972046,NEGATIVE
Toukiden 2,0.970089316368103,NEGATIVE
Toukiden 2,0.7481210231781006,POSITIVE
Toukiden 2,0.9899072647094727,NEGATIVE
Warhammer: Vermintide 2,0.8956558704376221,NEGATIVE
Warhammer: Vermintide 2,0.9998729228973389,POSITIVE
Warhammer: Vermintide 2,0.9988921284675598,POSITIVE
Warhammer: Vermintide 2,0.9981088638305664,NEGATIVE
Warhammer: Vermintide 2,0.9983360171318054,POSITIVE
Warhammer: Vermintide 2,0.9815389513969421,POSITIVE
Warhammer: Vermintide 2,0.9844841361045837,POSITIVE
Warhammer: Vermintide 2,0.9302386045455933,POSITIVE
Warhammer: Vermintide 2,0.9995254278182983,NEGATIVE
Warhammer: Vermintide 2,0.9939484596252441,POSITIVE
Warhammer: Vermintide 2,0.9860593676567078,NEGATIVE
Warhammer: Vermintide 2,0.9205124378204346,NEGATIVE
Warhammer: Vermintide 2,0.9998483657836914,POSITIVE
Warhammer: Vermintide 2,0.9992978572845459,POSITIVE
Warhammer: Vermintide 2,0.9982695579528809,POSITIVE
Warhammer: Vermintide 2,0.9983177185058594,POSITIVE
Warhammer: Vermintide 2,0.9779291749000549,POSITIVE
Warhammer: Vermintide 2,0.9234796166419983,NEGATIVE
Warhammer: Vermintide 2,0.8536773920059204,POSITIVE
Warhammer: Vermintide 2,0.9603973627090454,NEGATIVE
Warhammer: Vermintide 2,0.9993091821670532,POSITIVE
Warhammer: Vermintide 2,0.9998630285263062,POSITIVE
Warhammer: Vermintide 2,0.8026923537254333,POSITIVE
Warhammer: Vermintide 2,0.7481210231781006,POSITIVE
Warhammer: Vermintide 2,0.7772089838981628,POSITIVE
Warhammer: Vermintide 2,0.9870059490203857,NEGATIVE
Warhammer: Vermintide 2,0.99986732006073,POSITIVE
Warhammer: Vermintide 2,0.982910692691803,NEGATIVE
Warhammer: Vermintide 2,0.9852022528648376,POSITIVE
Warhammer: Vermintide 2,0.9849647879600525,NEGATIVE
Warhammer: Vermintide 2,0.994288444519043,NEGATIVE
Warhammer: Vermintide 2,0.9998570680618286,POSITIVE
Warhammer: Vermintide 2,0.976128339767456,NEGATIVE
Warhammer: Vermintide 2,0.9858333468437195,POSITIVE
Far Cry 5,0.9966367483139038,POSITIVE
Far Cry 5,0.9975773692131042,NEGATIVE
Far Cry 5,0.7481210231781006,POSITIVE
Far Cry 5,0.7481210231781006,POSITIVE
Far Cry 5,0.999556839466095,NEGATIVE
Far Cry 5,0.9561402797698975,NEGATIVE
Far Cry 5,0.9967711567878723,NEGATIVE
Far Cry 5,0.9941437840461731,NEGATIVE
Far Cry 5,0.9961684346199036,POSITIVE
Detention,0.9992460012435913,POSITIVE
Detention,0.9874010682106018,NEGATIVE
Pillars of Eternity II: Deadfire,0.9976919889450073,NEGATIVE
Pillars of Eternity II: Deadfire,0.7284528613090515,POSITIVE
Pillars of Eternity II: Deadfire,0.9997805953025818,POSITIVE
Pillars of Eternity II: Deadfire,0.999789297580719,POSITIVE
Pillars of Eternity II: Deadfire,0.7481210231781006,POSITIVE
Pillars of Eternity II: Deadfire,0.9997062087059021,POSITIVE
Pillars of Eternity II: Deadfire,0.8973398804664612,NEGATIVE
Pillars of Eternity II: Deadfire,0.9959132075309753,POSITIVE
Pillars of Eternity II: Deadfire,0.999750554561615,POSITIVE
Pillars of Eternity II: Deadfire,0.7481210231781006,POSITIVE
Pillars of Eternity II: Deadfire,0.9997007846832275,POSITIVE
Pillars of Eternity II: Deadfire,0.9994934797286987,POSITIVE
Pillars of Eternity II: Deadfire,0.999848484992981,POSITIVE
Pillars of Eternity II: Deadfire,0.9996139407157898,POSITIVE
Pillars of Eternity II: Deadfire,0.9943992495536804,NEGATIVE
Pillars of Eternity II: Deadfire,0.7481210231781006,POSITIVE
Pillars of Eternity II: Deadfire,0.9954565763473511,POSITIVE
Pillars of Eternity II: Deadfire,0.8548809885978699,POSITIVE
Pillars of Eternity II: Deadfire,0.7481210231781006,POSITIVE
Pillars of Eternity II: Deadfire,0.915770411491394,NEGATIVE
Pillars of Eternity II: Deadfire,0.9996575117111206,POSITIVE
Pillars of Eternity II: Deadfire,0.9997206330299377,POSITIVE
Pillars of Eternity II: Deadfire,0.9995588660240173,POSITIVE
Pillars of Eternity II: Deadfire,0.999799907207489,POSITIVE
Pillars of Eternity II: Deadfire,0.9943544864654541,NEGATIVE
Pillars of Eternity II: Deadfire,0.9901339411735535,NEGATIVE
Pillars of Eternity II: Deadfire,0.9761331081390381,NEGATIVE
Pillars of Eternity II: Deadfire,0.9824428558349609,NEGATIVE
Pillars of Eternity II: Deadfire,0.7481210231781006,POSITIVE
Pillars of Eternity II: Deadfire,0.9932250380516052,NEGATIVE
Pillars of Eternity II: Deadfire,0.84762042760849,POSITIVE
Pillars of Eternity II: Deadfire,0.9998487234115601,POSITIVE
Pillars of Eternity II: Deadfire,0.9925056099891663,NEGATIVE
Thimbleweed Park,0.7179356217384338,POSITIVE
Thimbleweed Park,0.9998812675476074,POSITIVE
Thimbleweed Park,0.9810391664505005,NEGATIVE
Thimbleweed Park,0.999671459197998,POSITIVE
Thimbleweed Park,0.9997836947441101,POSITIVE
Thimbleweed Park,0.9991023540496826,POSITIVE
Thimbleweed Park,0.9956119060516357,POSITIVE
Thimbleweed Park,0.9997900128364563,POSITIVE
Thimbleweed Park,0.9998656511306763,POSITIVE
Thimbleweed Park,0.8762048482894897,NEGATIVE
Thimbleweed Park,0.9799460768699646,NEGATIVE
Thimbleweed Park,0.9998667240142822,POSITIVE
Thimbleweed Park,0.9998729228973389,POSITIVE
Thimbleweed Park,0.9997068047523499,POSITIVE
Thimbleweed Park,0.7187520265579224,POSITIVE
Thimbleweed Park,0.9998655319213867,POSITIVE
Thimbleweed Park,0.7481210231781006,POSITIVE
Thimbleweed Park,0.999734103679657,POSITIVE
Thimbleweed Park,0.993233859539032,POSITIVE
Thimbleweed Park,0.9996726512908936,POSITIVE
Thimbleweed Park,0.5091375708580017,NEGATIVE
Thimbleweed Park,0.9951698184013367,POSITIVE
Thimbleweed Park,0.9047369360923767,NEGATIVE
Thimbleweed Park,0.9978558421134949,POSITIVE
Thimbleweed Park,0.9998724460601807,POSITIVE
Thimbleweed Park,0.999154806137085,POSITIVE
Thimbleweed Park,0.6997237801551819,POSITIVE
Thimbleweed Park,0.9985274076461792,POSITIVE
Thimbleweed Park,0.9917834997177124,NEGATIVE
Thimbleweed Park,0.9806947708129883,POSITIVE
Thimbleweed Park,0.9761952757835388,NEGATIVE
Thimbleweed Park,0.9967650175094604,POSITIVE
Thimbleweed Park,0.8939619064331055,POSITIVE
Thimbleweed Park,0.9998358488082886,POSITIVE
Thimbleweed Park,0.9998753070831299,POSITIVE
Thimbleweed Park,0.9547584652900696,NEGATIVE
Thimbleweed Park,0.9972761273384094,POSITIVE
Thimbleweed Park,0.7481210231781006,POSITIVE
DARK SOULS™: REMASTERED,0.9796810150146484,NEGATIVE
DARK SOULS™: REMASTERED,0.7498393654823303,NEGATIVE
DARK SOULS™: REMASTERED,0.99857497215271,NEGATIVE
DARK SOULS™: REMASTERED,0.9986401200294495,NEGATIVE
DARK SOULS™: REMASTERED,0.991730272769928,POSITIVE
DARK SOULS™: REMASTERED,0.999052107334137,POSITIVE
DARK SOULS™: REMASTERED,0.9611964821815491,NEGATIVE
DARK SOULS™: REMASTERED,0.7481210231781006,POSITIVE
DARK SOULS™: REMASTERED,0.9997908473014832,POSITIVE
DARK SOULS™: REMASTERED,0.9195985198020935,NEGATIVE
DARK SOULS™: REMASTERED,0.9998288154602051,POSITIVE
DARK SOULS™: REMASTERED,0.9561672210693359,NEGATIVE
DARK SOULS™: REMASTERED,0.9883528351783752,NEGATIVE
DARK SOULS™: REMASTERED,0.9991506338119507,POSITIVE
DARK SOULS™: REMASTERED,0.9875391721725464,NEGATIVE
DARK SOULS™: REMASTERED,0.9995761513710022,POSITIVE
DARK SOULS™: REMASTERED,0.990983247756958,NEGATIVE
DARK SOULS™: REMASTERED,0.9952109456062317,POSITIVE
DARK SOULS™: REMASTERED,0.7481210231781006,POSITIVE
DARK SOULS™: REMASTERED,0.9802590608596802,NEGATIVE
DARK SOULS™: REMASTERED,0.9998410940170288,POSITIVE
DARK SOULS™: REMASTERED,0.6280436515808105,NEGATIVE
DARK SOULS™: REMASTERED,0.992750883102417,NEGATIVE
DARK SOULS™: REMASTERED,0.9998682737350464,POSITIVE
DARK SOULS™: REMASTERED,0.7083424925804138,NEGATIVE
DARK SOULS™: REMASTERED,0.998721182346344,NEGATIVE
DARK SOULS™: REMASTERED,0.7966483235359192,POSITIVE
DARK SOULS™: REMASTERED,0.6193192601203918,NEGATIVE
DARK SOULS™: REMASTERED,0.997342050075531,NEGATIVE
Golf It!,0.9994472861289978,POSITIVE
Golf It!,0.9899786710739136,POSITIVE
Golf It!,0.998909592628479,POSITIVE
Golf It!,0.9997181296348572,POSITIVE
Golf It!,0.9483951330184937,NEGATIVE
Golf It!,0.9997904896736145,POSITIVE
Golf It!,0.9987421631813049,POSITIVE
Steel Division: Normandy 44,0.9830943942070007,NEGATIVE
Steel Division: Normandy 44,0.8928775787353516,POSITIVE
Steel Division: Normandy 44,0.9887719750404358,NEGATIVE
Steel Division: Normandy 44,0.9998075366020203,NEGATIVE
Steel Division: Normandy 44,0.7481210231781006,POSITIVE
Steel Division: Normandy 44,0.999847412109375,POSITIVE
Steel Division: Normandy 44,0.9988946318626404,POSITIVE
Steel Division: Normandy 44,0.7481210231781006,POSITIVE
Steel Division: Normandy 44,0.9997544884681702,POSITIVE
Steel Division: Normandy 44,0.9896056652069092,POSITIVE
Steel Division: Normandy 44,0.9997947812080383,POSITIVE
Steel Division: Normandy 44,0.9941558837890625,POSITIVE
Steel Division: Normandy 44,0.5539906024932861,POSITIVE
Steel Division: Normandy 44,0.9877378940582275,NEGATIVE
Steel Division: Normandy 44,0.9995966553688049,POSITIVE
Steel Division: Normandy 44,0.9912084341049194,NEGATIVE
Steel Division: Normandy 44,0.9800610542297363,POSITIVE
Steel Division: Normandy 44,0.9997662901878357,POSITIVE
Steel Division: Normandy 44,0.9800899028778076,NEGATIVE
DRAGON QUEST HEROES™ II,0.999640941619873,NEGATIVE
DRAGON QUEST HEROES™ II,0.9878039360046387,NEGATIVE
DRAGON QUEST HEROES™ II,0.999457061290741,POSITIVE
DRAGON QUEST HEROES™ II,0.7481210231781006,POSITIVE
DRAGON QUEST HEROES™ II,0.9902224540710449,NEGATIVE
DRAGON QUEST HEROES™ II,0.9874792695045471,NEGATIVE
DRAGON QUEST HEROES™ II,0.9891030788421631,NEGATIVE
DRAGON QUEST HEROES™ II,0.6418110728263855,NEGATIVE
DRAGON QUEST HEROES™ II,0.999113142490387,POSITIVE
DRAGON QUEST HEROES™ II,0.9847027659416199,NEGATIVE
DRAGON QUEST HEROES™ II,0.7481210231781006,POSITIVE
